# docker logs terasort1
2023-03-31 11:16:10,010 [info ] [139856973143232] /home/kevin/git/lwdee/app.cpp:49 init : this is node1
2023-03-31 11:16:53,684 [trace] [139856973143232] /home/kevin/git/lwdee/terasort/lwdee/lwdee.cpp:20 create_dco : create dco node2 MapDCO
2023-03-31 11:16:53,687 [debug] [139856973143232] /home/kevin/git/lwdee/terasort/driver/Driver.cpp:123 map : invoke dco.map, split: 70
2023-03-31 11:16:53,687 [trace] [139856973143232] /home/kevin/git/lwdee/terasort/lwdee/lwdee.cpp:20 create_dco : create dco node3 MapDCO
2023-03-31 11:16:53,691 [debug] [139856973143232] /home/kevin/git/lwdee/terasort/driver/Driver.cpp:123 map : invoke dco.map, split: 71
2023-03-31 11:16:53,691 [trace] [139856973143232] /home/kevin/git/lwdee/terasort/lwdee/lwdee.cpp:20 create_dco : create dco node4 MapDCO
2023-03-31 11:16:53,702 [debug] [139856973143232] /home/kevin/git/lwdee/terasort/driver/Driver.cpp:123 map : invoke dco.map, split: 72
2023-03-31 11:16:53,702 [trace] [139856973143232] /home/kevin/git/lwdee/terasort/lwdee/lwdee.cpp:20 create_dco : create dco node5 MapDCO
2023-03-31 11:16:53,706 [info ] [139856973143232] /home/kevin/git/lwdee/terasort/driver/Driver.cpp:136 map : > map,eclipse 0.398000
2023-03-31 11:16:53,706 [info ] [139856973143232] /home/kevin/git/lwdee/terasort/driver/Driver.cpp:140 mapToReduce : < mapToReduce
2023-03-31 11:20:38,081 [info ] [139856973143232] /home/kevin/git/lwdee/terasort/driver/Driver.cpp:174 mapToReduce : > mapToReduce,eclipse 224.375000
2023-03-21 11:20:38,081 [info ] [139856973143232] /home/kevin/git/lwdee/terasort/driver/Driver.cpp:178 reduce : < reduce
2023-03-31 11:20:38,081 [debug] [139856973143232] /home/kevin/git/lwdee/terasort/driver/Driver.cpp:182 reduce : invoke dco.reduce, split: 1
2023-03-31 11:20:38,081 [trace] [139856973143232] /home/kevin/git/lwdee/terasort/lwdee/lwdee.cpp:20 create_dco : create dco node6 ReduceDCO
2023-03-31 11:20:38,084 [debug] [139856973143232] /home/kevin/git/lwdee/terasort/driver/Driver.cpp:182 reduce : invoke dco.reduce, split: 2
2023-03-31 11:20:38,084 [trace] [139856973143232] /home/kevin/git/lwdee/terasort/lwdee/lwdee.cpp:20 create_dco : create dco node2 ReduceDCO
2023-03-31 11:20:38,086 [debug] [139856973143232] /home/kevin/git/lwdee/terasort/driver/Driver.cpp:182 reduce : invoke dco.reduce, split: 3
2023-03-31 11:20:38,087 [trace] [139856973143232] /home/kevin/git/lwdee/terasort/lwdee/lwdee.cpp:20 create_dco : create dco node3 ReduceDCO
2023-03-31 11:20:38,090 [debug] [139856973143232] /home/kevin/git/lwdee/terasort/driver/Driver.cpp:182 reduce : invoke dco.reduce, split: 4
2023-03-31 11:20:38,091 [trace] [139856973143232] /home/kevin/git/lwdee/terasort/lwdee/lwdee.cpp:20 create_dco : create dco node4 ReduceDCO
2023-03-31 11:20:38,093 [debug] [139856973143232] /home/kevin/git/lwdee/terasort/driver/Driver.cpp:182 reduce : invoke dco.reduce, split: 5
2023-03-31 11:20:38,093 [trace] [139856973143232] /home/kevin/git/lwdee/terasort/lwdee/lwdee.cpp:20 create_dco : create dco node5 ReduceDCO
2023-03-31 11:20:38,096 [debug] [139856973143232] /home/kevin/git/lwdee/terasort/driver/Driver.cpp:182 reduce : invoke dco.reduce, split: 6
2023-03-31 11:20:38,096 [trace] [139856973143232] /home/kevin/git/lwdee/terasort/lwdee/lwdee.cpp:20 create_dco : create dco node6 ReduceDCO
2023-03-31 11:20:38,099 [debug] [139856973143232] /home/kevin/git/lwdee/terasort/driver/Driver.cpp:182 reduce : invoke dco.reduce, split: 7
2023-03-31 11:20:38,099 [trace] [139856973143232] /home/kevin/git/lwdee/terasort/lwdee/lwdee.cpp:20 create_dco : create dco node2 ReduceDCO
2023-03-31 11:20:38,101 [debug] [139856973143232] /home/kevin/git/lwdee/terasort/driver/Driver.cpp:182 reduce : invoke dco.reduce, split: 8
2023-03-31 11:20:38,102 [trace] [139856973143232] /home/kevin/git/lwdee/terasort/lwdee/lwdee.cpp:20 create_dco : create dco node3 ReduceDCO
2023-03-31 11:20:38,105 [debug] [139856973143232] /home/kevin/git/lwdee/terasort/driver/Driver.cpp:182 reduce : invoke dco.reduce, split: 9
2023-03-31 11:20:38,105 [trace] [139856973143232] /home/kevin/git/lwdee/terasort/lwdee/lwdee.cpp:20 create_dco : create dco node4 ReduceDCO
2023-03-31 11:20:38,111 [debug] [139856973143232] /home/kevin/git/lwdee/terasort/driver/Driver.cpp:182 reduce : invoke dco.reduce, split: 10
2023-03-31 11:20:38,111 [trace] [139856973143232] /home/kevin/git/lwdee/terasort/lwdee/lwdee.cpp:20 create_dco : create dco node5 ReduceDCO
2023-03-31 11:20:38,114 [debug] [139856973143232] /home/kevin/git/lwdee/terasort/driver/Driver.cpp:182 reduce : invoke dco.reduce, split: 11
2023-03-31 11:20:38,114 [trace] [139856973143232] /home/kevin/git/lwdee/terasort/lwdee/lwdee.cpp:20 create_dco : create dco node6 ReduceDCO
2023-03-31 11:20:38,117 [debug] [139856973143232] /home/kevin/git/lwdee/terasort/driver/Driver.cpp:182 reduce : invoke dco.reduce, split: 12
2023-03-31 11:20:38,117 [trace] [139856973143232] /home/kevin/git/lwdee/terasort/lwdee/lwdee.cpp:20 create_dco : create dco node2 ReduceDCO
2023-03-31 11:20:38,120 [debug] [139856973143232] /home/kevin/git/lwdee/terasort/driver/Driver.cpp:182 reduce : invoke dco.reduce, split: 13
2023-03-31 11:20:38,120 [trace] [139856973143232] /home/kevin/git/lwdee/terasort/lwdee/lwdee.cpp:20 create_dco : create dco node3 ReduceDCO
2023-03-31 11:20:38,123 [debug] [139856973143232] /home/kevin/git/lwdee/terasort/driver/Driver.cpp:182 reduce : invoke dco.reduce, split: 14
2023-03-31 11:20:38,123 [trace] [139856973143232] /home/kevin/git/lwdee/terasort/lwdee/lwdee.cpp:20 create_dco : create dco node4 ReduceDCO
2023-03-31 11:20:38,133 [debug] [139856973143232] /home/kevin/git/lwdee/terasort/driver/Driver.cpp:182 reduce : invoke dco.reduce, split: 15
2023-03-31 11:20:38,133 [trace] [139856973143232] /home/kevin/git/lwdee/terasort/lwdee/lwdee.cpp:20 create_dco : create dco node5 ReduceDCO
2023-03-31 11:20:38,136 [debug] [139856973143232] /home/kevin/git/lwdee/terasort/driver/Driver.cpp:182 reduce : invoke dco.reduce, split: 16
2023-03-31 11:20:38,136 [trace] [139856973143232] /home/kevin/git/lwdee/terasort/lwdee/lwdee.cpp:20 create_dco : create dco node6 ReduceDCO
2023-03-31 11:20:38,139 [debug] [139856973143232] /home/kevin/git/lwdee/terasort/driver/Driver.cpp:182 reduce : invoke dco.reduce, split: 17
2023-03-31 11:20:38,139 [trace] [139856973143232] /home/kevin/git/lwdee/terasort/lwdee/lwdee.cpp:20 create_dco : create dco node2 ReduceDCO
2023-03-31 11:20:38,142 [debug] [139856973143232] /home/kevin/git/lwdee/terasort/driver/Driver.cpp:182 reduce : invoke dco.reduce, split: 18
2023-03-31 11:20:38,142 [trace] [139856973143232] /home/kevin/git/lwdee/terasort/lwdee/lwdee.cpp:20 create_dco : create dco node3 ReduceDCO
2023-03-31 11:20:38,145 [debug] [139856973143232] /home/kevin/git/lwdee/terasort/driver/Driver.cpp:182 reduce : invoke dco.reduce, split: 19
2023-03-31 11:20:38,145 [trace] [139856973143232] /home/kevin/git/lwdee/terasort/lwdee/lwdee.cpp:20 create_dco : create dco node4 ReduceDCO
2023-03-31 11:20:38,162 [debug] [139856973143232] /home/kevin/git/lwdee/terasort/driver/Driver.cpp:182 reduce : invoke dco.reduce, split: 20
2023-03-31 11:20:38,162 [trace] [139856973143232] /home/kevin/git/lwdee/terasort/lwdee/lwdee.cpp:20 create_dco : create dco node5 ReduceDCO
2023-03-31 11:20:38,165 [debug] [139856973143232] /home/kevin/git/lwdee/terasort/driver/Driver.cpp:182 reduce : invoke dco.reduce, split: 21
2023-03-31 11:20:38,165 [trace] [139856973143232] /home/kevin/git/lwdee/terasort/lwdee/lwdee.cpp:20 create_dco : create dco node6 ReduceDCO
2023-03-31 11:20:38,169 [debug] [139856973143232] /home/kevin/git/lwdee/terasort/driver/Driver.cpp:182 reduce : invoke dco.reduce, split: 22
2023-03-31 11:20:38,169 [trace] [139856973143232] /home/kevin/git/lwdee/terasort/lwdee/lwdee.cpp:20 create_dco : create dco node2 ReduceDCO
2023-03-31 11:20:38,171 [debug] [139856973143232] /home/kevin/git/lwdee/terasort/driver/Driver.cpp:182 reduce : invoke dco.reduce, split: 23
2023-03-31 11:20:38,172 [trace] [139856973143232] /home/kevin/git/lwdee/terasort/lwdee/lwdee.cpp:20 create_dco : create dco node3 ReduceDCO
2023-03-31 11:20:38,175 [debug] [139856973143232] /home/kevin/git/lwdee/terasort/driver/Driver.cpp:182 reduce : invoke dco.reduce, split: 24
2023-03-31 11:20:38,175 [trace] [139856973143232] /home/kevin/git/lwdee/terasort/lwdee/lwdee.cpp:20 create_dco : create dco node4 ReduceDCO
2023-03-31 11:20:38,190 [debug] [139856973143232] /home/kevin/git/lwdee/terasort/driver/Driver.cpp:182 reduce : invoke dco.reduce, split: 25
2023-03-31 11:20:38,190 [trace] [139856973143232] /home/kevin/git/lwdee/terasort/lwdee/lwdee.cpp:20 create_dco : create dco node5 ReduceDCO
2023-03-31 11:20:38,193 [debug] [139856973143232] /home/kevin/git/lwdee/terasort/driver/Driver.cpp:182 reduce : invoke dco.reduce, split: 26
2023-03-31 11:20:38,193 [trace] [139856973143232] /home/kevin/git/lwdee/terasort/lwdee/lwdee.cpp:20 create_dco : create dco node6 ReduceDCO
2023-03-31 11:20:38,195 [debug] [139856973143232] /home/kevin/git/lwdee/terasort/driver/Driver.cpp:182 reduce : invoke dco.reduce, split: 27
2023-03-31 11:20:38,196 [trace] [139856973143232] /home/kevin/git/lwdee/terasort/lwdee/lwdee.cpp:20 create_dco : create dco node2 ReduceDCO
2023-03-31 11:20:38,198 [debug] [139856973143232] /home/kevin/git/lwdee/terasort/driver/Driver.cpp:182 reduce : invoke dco.reduce, split: 28
2023-03-31 11:20:38,198 [trace] [139856973143232] /home/kevin/git/lwdee/terasort/lwdee/lwdee.cpp:20 create_dco : create dco node3 ReduceDCO
2023-03-31 11:20:38,202 [debug] [139856973143232] /home/kevin/git/lwdee/terasort/driver/Driver.cpp:182 reduce : invoke dco.reduce, split: 29
2023-03-31 11:20:38,202 [trace] [139856973143232] /home/kevin/git/lwdee/terasort/lwdee/lwdee.cpp:20 create_dco : create dco node4 ReduceDCO
2023-03-31 11:20:38,219 [debug] [139856973143232] /home/kevin/git/lwdee/terasort/driver/Driver.cpp:182 reduce : invoke dco.reduce, split: 30
2023-03-31 11:20:38,219 [trace] [139856973143232] /home/kevin/git/lwdee/terasort/lwdee/lwdee.cpp:20 create_dco : create dco node5 ReduceDCO
2023-03-31 11:20:38,222 [debug] [139856973143232] /home/kevin/git/lwdee/terasort/driver/Driver.cpp:182 reduce : invoke dco.reduce, split: 31
2023-03-31 11:20:38,222 [trace] [139856973143232] /home/kevin/git/lwdee/terasort/lwdee/lwdee.cpp:20 create_dco : create dco node6 ReduceDCO
2023-03-31 11:20:38,225 [debug] [139856973143232] /home/kevin/git/lwdee/terasort/driver/Driver.cpp:182 reduce : invoke dco.reduce, split: 32
2023-03-31 11:20:38,225 [trace] [139856973143232] /home/kevin/git/lwdee/terasort/lwdee/lwdee.cpp:20 create_dco : create dco node2 ReduceDCO
2023-03-31 11:20:38,228 [debug] [139856973143232] /home/kevin/git/lwdee/terasort/driver/Driver.cpp:182 reduce : invoke dco.reduce, split: 33
2023-03-31 11:20:38,228 [trace] [139856973143232] /home/kevin/git/lwdee/terasort/lwdee/lwdee.cpp:20 create_dco : create dco node3 ReduceDCO
2023-03-31 11:20:38,231 [debug] [139856973143232] /home/kevin/git/lwdee/terasort/driver/Driver.cpp:182 reduce : invoke dco.reduce, split: 34
2023-03-31 11:20:38,231 [trace] [139856973143232] /home/kevin/git/lwdee/terasort/lwdee/lwdee.cpp:20 create_dco : create dco node4 ReduceDCO
2023-03-31 11:20:38,250 [debug] [139856973143232] /home/kevin/git/lwdee/terasort/driver/Driver.cpp:182 reduce : invoke dco.reduce, split: 35
2023-03-31 11:20:38,250 [trace] [139856973143232] /home/kevin/git/lwdee/terasort/lwdee/lwdee.cpp:20 create_dco : create dco node5 ReduceDCO
2023-03-31 11:20:38,253 [debug] [139856973143232] /home/kevin/git/lwdee/terasort/driver/Driver.cpp:182 reduce : invoke dco.reduce, split: 36
2023-03-31 11:20:38,253 [trace] [139856973143232] /home/kevin/git/lwdee/terasort/lwdee/lwdee.cpp:20 create_dco : create dco node6 ReduceDCO
2023-03-31 11:20:38,256 [debug] [139856973143232] /home/kevin/git/lwdee/terasort/driver/Driver.cpp:182 reduce : invoke dco.reduce, split: 37
2023-03-31 11:20:38,256 [trace] [139856973143232] /home/kevin/git/lwdee/terasort/lwdee/lwdee.cpp:20 create_dco : create dco node2 ReduceDCO
2023-03-31 11:20:38,258 [debug] [139856973143232] /home/kevin/git/lwdee/terasort/driver/Driver.cpp:182 reduce : invoke dco.reduce, split: 38
2023-03-31 11:20:38,258 [trace] [139856973143232] /home/kevin/git/lwdee/terasort/lwdee/lwdee.cpp:20 create_dco : create dco node3 ReduceDCO
2023-03-31 11:20:38,262 [debug] [139856973143232] /home/kevin/git/lwdee/terasort/driver/Driver.cpp:182 reduce : invoke dco.reduce, split: 39
2023-03-31 11:20:38,262 [trace] [139856973143232] /home/kevin/git/lwdee/terasort/lwdee/lwdee.cpp:20 create_dco : create dco node4 ReduceDCO
2023-03-31 11:20:38,279 [debug] [139856973143232] /home/kevin/git/lwdee/terasort/driver/Driver.cpp:182 reduce : invoke dco.reduce, split: 40
2023-03-31 11:20:38,279 [trace] [139856973143232] /home/kevin/git/lwdee/terasort/lwdee/lwdee.cpp:20 create_dco : create dco node5 ReduceDCO
2023-03-31 11:20:38,282 [debug] [139856973143232] /home/kevin/git/lwdee/terasort/driver/Driver.cpp:182 reduce : invoke dco.reduce, split: 41
2023-03-31 11:20:38,282 [trace] [139856973143232] /home/kevin/git/lwdee/terasort/lwdee/lwdee.cpp:20 create_dco : create dco node6 ReduceDCO
2023-03-31 11:20:38,285 [debug] [139856973143232] /home/kevin/git/lwdee/terasort/driver/Driver.cpp:182 reduce : invoke dco.reduce, split: 42
2023-03-31 11:20:38,285 [trace] [139856973143232] /home/kevin/git/lwdee/terasort/lwdee/lwdee.cpp:20 create_dco : create dco node2 ReduceDCO
2023-03-31 11:20:38,289 [debug] [139856973143232] /home/kevin/git/lwdee/terasort/driver/Driver.cpp:182 reduce : invoke dco.reduce, split: 43
2023-03-31 11:20:38,289 [trace] [139856973143232] /home/kevin/git/lwdee/terasort/lwdee/lwdee.cpp:20 create_dco : create dco node3 ReduceDCO
2023-03-31 11:20:38,292 [debug] [139856973143232] /home/kevin/git/lwdee/terasort/driver/Driver.cpp:182 reduce : invoke dco.reduce, split: 44
2023-03-31 11:20:38,292 [trace] [139856973143232] /home/kevin/git/lwdee/terasort/lwdee/lwdee.cpp:20 create_dco : create dco node4 ReduceDCO
2023-03-31 11:20:38,311 [debug] [139856973143232] /home/kevin/git/lwdee/terasort/driver/Driver.cpp:182 reduce : invoke dco.reduce, split: 45
2023-03-31 11:20:38,311 [trace] [139856973143232] /home/kevin/git/lwdee/terasort/lwdee/lwdee.cpp:20 create_dco : create dco node5 ReduceDCO
2023-03-31 11:20:38,314 [debug] [139856973143232] /home/kevin/git/lwdee/terasort/driver/Driver.cpp:182 reduce : invoke dco.reduce, split: 46
2023-03-31 11:20:38,314 [trace] [139856973143232] /home/kevin/git/lwdee/terasort/lwdee/lwdee.cpp:20 create_dco : create dco node6 ReduceDCO
2023-03-31 11:20:38,317 [debug] [139856973143232] /home/kevin/git/lwdee/terasort/driver/Driver.cpp:182 reduce : invoke dco.reduce, split: 47
2023-03-31 11:20:38,317 [trace] [139856973143232] /home/kevin/git/lwdee/terasort/lwdee/lwdee.cpp:20 create_dco : create dco node2 ReduceDCO
2023-03-31 11:20:38,320 [debug] [139856973143232] /home/kevin/git/lwdee/terasort/driver/Driver.cpp:182 reduce : invoke dco.reduce, split: 48
2023-03-31 11:20:38,321 [trace] [139856973143232] /home/kevin/git/lwdee/terasort/lwdee/lwdee.cpp:20 create_dco : create dco node3 ReduceDCO
2023-03-31 11:20:38,324 [debug] [139856973143232] /home/kevin/git/lwdee/terasort/driver/Driver.cpp:182 reduce : invoke dco.reduce, split: 49
2023-03-31 11:20:38,324 [trace] [139856973143232] /home/kevin/git/lwdee/terasort/lwdee/lwdee.cpp:20 create_dco : create dco node4 ReduceDCO
2023-03-31 11:20:38,345 [debug] [139856973143232] /home/kevin/git/lwdee/terasort/driver/Driver.cpp:182 reduce : invoke dco.reduce, split: 50
2023-03-31 11:20:38,345 [trace] [139856973143232] /home/kevin/git/lwdee/terasort/lwdee/lwdee.cpp:20 create_dco : create dco node5 ReduceDCO
2023-03-31 11:20:38,347 [debug] [139856973143232] /home/kevin/git/lwdee/terasort/driver/Driver.cpp:182 reduce : invoke dco.reduce, split: 51
2023-03-31 11:20:38,348 [trace] [139856973143232] /home/kevin/git/lwdee/terasort/lwdee/lwdee.cpp:20 create_dco : create dco node6 ReduceDCO
2023-03-31 11:20:38,351 [debug] [139856973143232] /home/kevin/git/lwdee/terasort/driver/Driver.cpp:182 reduce : invoke dco.reduce, split: 52
2023-03-31 11:20:38,351 [trace] [139856973143232] /home/kevin/git/lwdee/terasort/lwdee/lwdee.cpp:20 create_dco : create dco node2 ReduceDCO
2023-03-31 11:20:38,353 [debug] [139856973143232] /home/kevin/git/lwdee/terasort/driver/Driver.cpp:182 reduce : invoke dco.reduce, split: 53
2023-03-31 11:20:38,353 [trace] [139856973143232] /home/kevin/git/lwdee/terasort/lwdee/lwdee.cpp:20 create_dco : create dco node3 ReduceDCO
2023-03-31 11:20:38,357 [debug] [139856973143232] /home/kevin/git/lwdee/terasort/driver/Driver.cpp:182 reduce : invoke dco.reduce, split: 54
2023-03-31 11:20:38,357 [trace] [139856973143232] /home/kevin/git/lwdee/terasort/lwdee/lwdee.cpp:20 create_dco : create dco node4 ReduceDCO
2023-03-31 11:20:38,378 [debug] [139856973143232] /home/kevin/git/lwdee/terasort/driver/Driver.cpp:182 reduce : invoke dco.reduce, split: 55
2023-03-31 11:20:38,378 [trace] [139856973143232] /home/kevin/git/lwdee/terasort/lwdee/lwdee.cpp:20 create_dco : create dco node5 ReduceDCO
2023-03-31 11:20:38,381 [debug] [139856973143232] /home/kevin/git/lwdee/terasort/driver/Driver.cpp:182 reduce : invoke dco.reduce, split: 56
2023-03-31 11:20:38,381 [trace] [139856973143232] /home/kevin/git/lwdee/terasort/lwdee/lwdee.cpp:20 create_dco : create dco node6 ReduceDCO
2023-03-31 11:20:38,384 [debug] [139856973143232] /home/kevin/git/lwdee/terasort/driver/Driver.cpp:182 reduce : invoke dco.reduce, split: 57
2023-03-31 11:20:38,384 [trace] [139856973143232] /home/kevin/git/lwdee/terasort/lwdee/lwdee.cpp:20 create_dco : create dco node2 ReduceDCO
2023-03-31 11:20:38,386 [debug] [139856973143232] /home/kevin/git/lwdee/terasort/driver/Driver.cpp:182 reduce : invoke dco.reduce, split: 58
2023-03-31 11:20:38,387 [trace] [139856973143232] /home/kevin/git/lwdee/terasort/lwdee/lwdee.cpp:20 create_dco : create dco node3 ReduceDCO
2023-03-31 11:20:38,389 [debug] [139856973143232] /home/kevin/git/lwdee/terasort/driver/Driver.cpp:182 reduce : invoke dco.reduce, split: 59
2023-03-31 11:20:38,390 [trace] [139856973143232] /home/kevin/git/lwdee/terasort/lwdee/lwdee.cpp:20 create_dco : create dco node4 ReduceDCO
2023-03-31 11:20:38,413 [debug] [139856973143232] /home/kevin/git/lwdee/terasort/driver/Driver.cpp:182 reduce : invoke dco.reduce, split: 60
2023-03-31 11:20:38,413 [trace] [139856973143232] /home/kevin/git/lwdee/terasort/lwdee/lwdee.cpp:20 create_dco : create dco node5 ReduceDCO
2023-03-31 11:20:38,416 [debug] [139856973143232] /home/kevin/git/lwdee/terasort/driver/Driver.cpp:182 reduce : invoke dco.reduce, split: 61
2023-03-31 11:20:38,416 [trace] [139856973143232] /home/kevin/git/lwdee/terasort/lwdee/lwdee.cpp:20 create_dco : create dco node6 ReduceDCO
2023-03-31 11:20:38,419 [debug] [139856973143232] /home/kevin/git/lwdee/terasort/driver/Driver.cpp:182 reduce : invoke dco.reduce, split: 62
2023-03-31 11:20:38,419 [trace] [139856973143232] /home/kevin/git/lwdee/terasort/lwdee/lwdee.cpp:20 create_dco : create dco node2 ReduceDCO
2023-03-31 11:20:38,422 [debug] [139856973143232] /home/kevin/git/lwdee/terasort/driver/Driver.cpp:182 reduce : invoke dco.reduce, split: 63
2023-03-31 11:20:38,422 [trace] [139856973143232] /home/kevin/git/lwdee/terasort/lwdee/lwdee.cpp:20 create_dco : create dco node3 ReduceDCO
2023-03-31 11:20:38,425 [debug] [139856973143232] /home/kevin/git/lwdee/terasort/driver/Driver.cpp:182 reduce : invoke dco.reduce, split: 64
2023-03-31 11:20:38,425 [trace] [139856973143232] /home/kevin/git/lwdee/terasort/lwdee/lwdee.cpp:20 create_dco : create dco node4 ReduceDCO
2023-03-31 11:20:38,446 [debug] [139856973143232] /home/kevin/git/lwdee/terasort/driver/Driver.cpp:182 reduce : invoke dco.reduce, split: 65
2023-03-31 11:20:38,446 [trace] [139856973143232] /home/kevin/git/lwdee/terasort/lwdee/lwdee.cpp:20 create_dco : create dco node5 ReduceDCO
2023-03-31 11:20:38,449 [debug] [139856973143232] /home/kevin/git/lwdee/terasort/driver/Driver.cpp:182 reduce : invoke dco.reduce, split: 66
2023-03-31 11:20:38,449 [trace] [139856973143232] /home/kevin/git/lwdee/terasort/lwdee/lwdee.cpp:20 create_dco : create dco node6 ReduceDCO
2023-03-31 11:20:38,452 [debug] [139856973143232] /home/kevin/git/lwdee/terasort/driver/Driver.cpp:182 reduce : invoke dco.reduce, split: 67
2023-03-31 11:20:38,452 [trace] [139856973143232] /home/kevin/git/lwdee/terasort/lwdee/lwdee.cpp:20 create_dco : create dco node2 ReduceDCO
2023-03-31 11:20:38,454 [debug] [139856973143232] /home/kevin/git/lwdee/terasort/driver/Driver.cpp:182 reduce : invoke dco.reduce, split: 68
2023-03-31 11:20:38,454 [trace] [139856973143232] /home/kevin/git/lwdee/terasort/lwdee/lwdee.cpp:20 create_dco : create dco node3 ReduceDCO
2023-03-31 11:20:38,457 [debug] [139856973143232] /home/kevin/git/lwdee/terasort/driver/Driver.cpp:182 reduce : invoke dco.reduce, split: 69
2023-03-31 11:20:38,458 [trace] [139856973143232] /home/kevin/git/lwdee/terasort/lwdee/lwdee.cpp:20 create_dco : create dco node4 ReduceDCO
2023-03-31 11:20:38,479 [debug] [139856973143232] /home/kevin/git/lwdee/terasort/driver/Driver.cpp:182 reduce : invoke dco.reduce, split: 70
2023-03-31 11:20:38,479 [trace] [139856973143232] /home/kevin/git/lwdee/terasort/lwdee/lwdee.cpp:20 create_dco : create dco node5 ReduceDCO
2023-03-31 11:20:38,483 [debug] [139856973143232] /home/kevin/git/lwdee/terasort/driver/Driver.cpp:182 reduce : invoke dco.reduce, split: 71
2023-03-31 11:20:38,483 [trace] [139856973143232] /home/kevin/git/lwdee/terasort/lwdee/lwdee.cpp:20 create_dco : create dco node6 ReduceDCO
2023-03-31 11:20:38,485 [debug] [139856973143232] /home/kevin/git/lwdee/terasort/driver/Driver.cpp:182 reduce : invoke dco.reduce, split: 72
2023-03-31 11:20:38,485 [trace] [139856973143232] /home/kevin/git/lwdee/terasort/lwdee/lwdee.cpp:20 create_dco : create dco node2 ReduceDCO
2023-03-31 11:24:31,622 [debug] [139856973143232] /home/kevin/git/lwdee/terasort/driver/Driver.cpp:203 reduce : get step 2 ddo(node6),success
2023-03-31 11:24:40,548 [debug] [139856973143232] /home/kevin/git/lwdee/terasort/driver/Driver.cpp:203 reduce : get step 2 ddo(node2),success
2023-03-31 11:24:40,554 [debug] [139856973143232] /home/kevin/git/lwdee/terasort/driver/Driver.cpp:203 reduce : get step 2 ddo(node3),success
2023-03-31 11:24:40,557 [debug] [139856973143232] /home/kevin/git/lwdee/terasort/driver/Driver.cpp:203 reduce : get step 2 ddo(node4),success
2023-03-31 11:24:40,561 [debug] [139856973143232] /home/kevin/git/lwdee/terasort/driver/Driver.cpp:203 reduce : get step 2 ddo(node5),success
2023-03-31 11:24:40,567 [debug] [139856973143232] /home/kevin/git/lwdee/terasort/driver/Driver.cpp:203 reduce : get step 2 ddo(node6),success
2023-03-31 11:24:40,571 [debug] [139856973143232] /home/kevin/git/lwdee/terasort/driver/Driver.cpp:203 reduce : get step 2 ddo(node2),success
2023-03-31 11:24:40,576 [debug] [139856973143232] /home/kevin/git/lwdee/terasort/driver/Driver.cpp:203 reduce : get step 2 ddo(node3),success
2023-03-31 11:24:40,580 [debug] [139856973143232] /home/kevin/git/lwdee/terasort/driver/Driver.cpp:203 reduce : get step 2 ddo(node4),success
2023-03-31 11:24:40,583 [debug] [139856973143232] /home/kevin/git/lwdee/terasort/driver/Driver.cpp:203 reduce : get step 2 ddo(node5),success
2023-03-31 11:24:40,587 [debug] [139856973143232] /home/kevin/git/lwdee/terasort/driver/Driver.cpp:203 reduce : get step 2 ddo(node6),success
2023-03-31 11:24:55,176 [debug] [139856973143232] /home/kevin/git/lwdee/terasort/driver/Driver.cpp:203 reduce : get step 2 ddo(node2),success
2023-03-31 11:24:55,182 [debug] [139856973143232] /home/kevin/git/lwdee/terasort/driver/Driver.cpp:203 reduce : get step 2 ddo(node3),success
2023-03-31 11:24:55,197 [debug] [139856973143232] /home/kevin/git/lwdee/terasort/driver/Driver.cpp:203 reduce : get step 2 ddo(node4),success
2023-03-31 11:24:55,202 [debug] [139856973143232] /home/kevin/git/lwdee/terasort/driver/Driver.cpp:203 reduce : get step 2 ddo(node5),success
2023-03-31 11:24:55,208 [debug] [139856973143232] /home/kevin/git/lwdee/terasort/driver/Driver.cpp:203 reduce : get step 2 ddo(node6),success
2023-03-31 11:24:55,212 [debug] [139856973143232] /home/kevin/git/lwdee/terasort/driver/Driver.cpp:203 reduce : get step 2 ddo(node2),success
2023-03-31 11:24:55,217 [debug] [139856973143232] /home/kevin/git/lwdee/terasort/driver/Driver.cpp:203 reduce : get step 2 ddo(node3),success
2023-03-31 11:24:55,222 [debug] [139856973143232] /home/kevin/git/lwdee/terasort/driver/Driver.cpp:203 reduce : get step 2 ddo(node4),success
2023-03-31 11:24:55,227 [debug] [139856973143232] /home/kevin/git/lwdee/terasort/driver/Driver.cpp:203 reduce : get step 2 ddo(node5),success
2023-03-31 11:24:55,232 [debug] [139856973143232] /home/kevin/git/lwdee/terasort/driver/Driver.cpp:203 reduce : get step 2 ddo(node6),success
2023-03-31 11:24:55,236 [debug] [139856973143232] /home/kevin/git/lwdee/terasort/driver/Driver.cpp:203 reduce : get step 2 ddo(node2),success
2023-03-31 11:24:55,242 [debug] [139856973143232] /home/kevin/git/lwdee/terasort/driver/Driver.cpp:203 reduce : get step 2 ddo(node3),success
2023-03-31 11:24:55,247 [debug] [139856973143232] /home/kevin/git/lwdee/terasort/driver/Driver.cpp:203 reduce : get step 2 ddo(node4),success
2023-03-31 11:24:55,252 [debug] [139856973143232] /home/kevin/git/lwdee/terasort/driver/Driver.cpp:203 reduce : get step 2 ddo(node5),success
2023-03-31 11:24:55,256 [debug] [139856973143232] /home/kevin/git/lwdee/terasort/driver/Driver.cpp:203 reduce : get step 2 ddo(node6),success
